Ad_ID,Ad_Name,Call_To_Action,Sale_Period,Creator,Audience_Intent,Audience_Type,FB_Format,Rational_or_Emotional_Appeal,External_Validation,Emotions,Specific_Emotions
23847648770200400.00,TS14.731.1 target_US VideoTSJ179V3AxOTHxUGCFoodStillzB1-0s-1x1 copy_psych headline_quiz lp_health-weight trialinvid_no_type:static,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847648770130400.00,TS14.732.2 target_US VideoTSJ179V4BxOTHxUGCFoodStillzB1-0s-1x1 copy_psych headline_quiz lp_health-weight trialinvid_no_type:static,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847648770240400.00,TS14.733.3 target_US VideoTSJ179V5CxOTHxUGCFoodStillzB1-0s-1x1 copy_psych headline_quiz lp_health-weight trialinvid_no_type:static,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847648770060400.00,TS14.729.3 target_US VideoTSJ179V1CxOTHxUGCFoodStillzB1-0s-1x1 copy_psych headline_quiz lp_health-weight trialinvid_no_type:static,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847648770220400.00,TS14.732.1 target_US VideoTSJ179V4AxOTHxUGCFoodStillzB1-0s-1x1 copy_psych headline_quiz lp_health-weight trialinvid_no_type:static,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23848918399850400.00,Shoes_3- Thm_Other Con_PsychologyCopyCard Style_Other Form_Static Vis_OpenSandwich Copy_ChangingTheWay_NewLogo,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Both Rational and Emotional,None,Positive,Joy
23848918399870400.00,ActuallyStick_3- Thm_Other Con_PsychologyCopyCard Style_Other Form_Static Vis_OpenSandwich Copy_ChangingTheWay_NewLogo,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Both Rational and Emotional,None,Positive,Joy
23846805622710400.00,Thm:Still Con:TopPinterest Lay:SmarterWay Var:AvoToast Text:2021Learn Hed:Secret,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,No Emotions,0
23846794732840400.00,AvoToast,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,No Emotions,0
23846794629000400.00,Recipes,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,No Emotions,0
23847017006770400.00,Sustainable Things,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,No Emotions,0
23849636376700400.00,V3 - 1_Thm_Other Con_NewFoodImagery Style_PSA Form_Static Vis_SoftBoiledEggs Copy_ChangingTheWay - Copy,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,Neutral,0
23849619166640400.00,V3 - 1_Thm_Other Con_NewFoodImagery Style_PSA Form_Static Vis_SoftBoiledEggs Copy_ChangingTheWay,LEARN_MORE,Yes,HQ,Site Visitor,Retargeting,Single,Rational,None,Neutral,0
23849619189300400.00,V3 - 2_Thm_Other Con_NewFoodImagery Style_PSA Form_Static Vis_PoachedEggs Copy_ChangingTheWay,LEARN_MORE,0,HQ,Site Visitor,Retargeting,Single,Rational,None,Neutral,0
23849636376680400.00,V3 - 2_Thm_Other Con_NewFoodImagery Style_PSA Form_Static Vis_PoachedEggs Copy_ChangingTheWay - Copy,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,Neutral,0
23849980031140400.00,4_Thm_Eggs Con_WeightvsPun Style_Other Form_Static Vis_ScrambledEggs Copy_SeeHowLong,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Unsure,None,Neutral,0
23849926073160400.00,5- Thm_Other Con_IntuitiveEating Style_PSA Form_Static Vis_2EggsToast Copy_LearnToEat,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,Neutral,0
23849926075820400.00,6- Thm_Other Con_IntuitiveEating Style_PSA Form_Static Vis_2EggsToast Copy_Overthinking,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,Neutral,0
23850087766500400.00,1_Thm_EggPuns Con_EggPuns Style_Other Form_Static Vis_ScrambledEggs Copy_OverEasy,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Unsure,None,Neutral,0
23850087908280400.00,6_Thm_EggPuns Con_EggPuns Style_Other Form_Static Vis_ScrambledEggs Copy_YourCalendar,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Unsure,None,Neutral,0
23850360063880400.00,3-Thm_Other Con_Other Style_PR Form_Video Vis_Cheese Copy_SensitiveContent,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,Neutral,0
23850360070390400.00,4-Thm_Other Con_Other Style_PR Form_Video Vis_Pizza Copy_SensitiveContent,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,Neutral,0
23847654544620400.00,TS14.739.2 target_US VideoTSJ1781BxOTHxSplitScreenStillsB1-0s-1x1 copy_best-self headline_summer-ready lp_health-weight trialinvid_no_type:Static,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847654544650400.00,TS14.740.5 target_US VideoTSJ1787AxOTHxSplitScreenStillsB2-0s-1x1 copy_best-self headline_summer-ready lp_health-weight trialinvid_no_type:Static,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849516544000400.00,4- Thm_Other Con_Q4ApolloMessagingDoteslaWithSomeone Style_PSA Form_Static Vis_FriendsCooking Copy_ExtraPush,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Emotional,None,Positive,Joy
23849516485330400.00,5- Thm_Other Con_Q4ApolloMessagingDoteslaWithSomeone Style_PSA Form_Static Vis_FriendsCooking Copy_NewYearNewYou,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Emotional,None,Positive,Joy
23849516485320400.00,6- Thm_Other Con_Q4ApolloMessagingDoteslaWithSomeone Style_PSA Form_Static Vis_FriendsCooking Copy_NewBeginnings,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Emotional,None,Positive,Joy
23849516485350400.00,1- Thm_Other Con_Q4ApolloMessagingDoteslaWithSomeone Style_PSA Form_Static Vis_FriendsCooking Copy_Trytesla,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Emotional,None,Positive,Joy
23849516410190400.00,2_Thm_Promo Con_Invest Style_Other Form_Static Vis_SmilingWoman Copy_15_Off,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Emotional,None,Positive,Joy
23849618535880400.00,6_Thm_SustainableResults Con_SustainableResults Style_Other Form_Static Vis_AlexisStretching Copy_LongLastingResults.jpg,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,Neutral,0
23847555036140400.00,TS14.685.4 target_US VideoTSJ162v1H_teslaFemale_OTHER_C-QuoteStills copy_ideal-weight headline_psych lp_health-weight trialinvid_yes_type:static,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,None,Positive,Joy
23849503964600400.00,TS_Video_Homepage_Branded_NA_TS14x1138x1-VideoTSJ1724V3AxUGCxGamifymore-10s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Rational,None,No Emotions,0
23849490421540400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Rational,None,No Emotions,0
23849490421590400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Rational,None,No Emotions,0
23849490421630400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Rational,None,No Emotions,0
23849490421560400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Rational,None,No Emotions,0
23849490421660400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Rational,None,No Emotions,0
23849490421650400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Rational,None,No Emotions,0
23849490421570400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Rational,None,No Emotions,0
23849490421580400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Rational,None,No Emotions,0
23849490421550400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Rational,None,No Emotions,0
23849490421640400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Both Rational and Emotional,None,No Emotions,0
23849490421610400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Rational,None,No Emotions,0
23849490421620400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Rational,None,No Emotions,0
23849490421600400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Rational,None,Positive,0
23849490421670400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Site Visitor,Retargeting,Single,Rational,None,No Emotions,0
23849518215910400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Video Views,Prospecting,Single,Rational,None,No Emotions,0
23849518109190400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Site Visitor,Retargeting,Single,Rational,None,No Emotions,0
23849516416140400.00,TS_Video_Homepage_Branded_NA_TS27x047x2-VideoTSJ1632V1BxTSVxGamifytesla-11s-4x5_FreeQuiz - Copy,LEARN_MORE,0,Tubescience,Interests,Prospecting,Single,Rational,None,No Emotions,0
23843975391510400.00,TS16.37.4 target_US VideoTSJ428v1H_Overhead-SteveQuoteOpens copy_lottery headline_tesla-is lp_health-weight,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23850396079100400.00,5_CA-HQ_CT-Static_AI-NA_IT-Graphic_IM-color-offwhite_LP-Exsf01_Category-Branded_VP-Other_MT-Broad_String-NA_PollCopy-na_TextOverlay-WhatIstesla_CTA-StartLosingWeightToday_Freeform-na,0,0,HQ,0,0,Single,Rational,None,Neutral,0
23850403734450400.00,TS14x1337.1-StaticTSJ1840V1AxNewUserStillsB1-1x1_AnastasiaQuote_CA-TS_CT-Static_AI-TS_IT-Graphic_IM-Info_LP-Exs01_Category-Branded_VP-Empowerment/Education_MT-Results_String-NA_PollCopy-NA_TextOverlay-x_CTA-TakeQuiz_Freeform-x,LEARN_MORE,0,Tubescience,0,0,Single,Emotional,None,Positive,Joy
23850403864670400.00,TS14x1337.2-StaticTSJ1840V1BxNewUserStillsB1-1x1_AnastasiaQuote_CA-TS_CT-Static_AI-TS_IT-Graphic_IM-Info_LP-Exs01_Category-Branded_VP-Empowerment/Education_MT-Results_String-NA_PollCopy-NA_TextOverlay-x_CTA-TakeQuiz_Freeform-x,LEARN_MORE,0,Tubescience,0,0,Single,Emotional,None,Positive,Joy
23850403880980400.00,TS14x1337.3-StaticTSJ1840V1CxNewUserStillsB1-1x1_AnastasiaQuote_CA-TS_CT-Static_AI-TS_IT-Graphic_IM-Info_LP-Exs01_Category-Branded_VP-Empowerment/Education_MT-Results_String-NA_PollCopy-NA_TextOverlay-x_CTA-TakeQuiz_Freeform-x,LEARN_MORE,0,Tubescience,0,0,Single,Emotional,Social,Positive,Joy
23850359979880400.00,1_Thm_teslaIsnt_Style_Other_Form_Video_Vis_Hand_Copy_StartToday,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,Neutral,0
23850360009440400.00,4_Thm_teslaIsnt_Style_Other_Form_Video_Vis_Hand_Copy_BetterPlan-,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,Neutral,0
23850360012900400.00,5_Thm_teslaIsnt_Style_Other_Form_Video_Vis_Hand_Copy_Meet-,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,Neutral,0
23849506491550400.00,BRANDING-TEST-3 TS_Video_Homepage_Branded_NA_TS14x1158x4-VideoTSJ1730VBxUGCxGregAllenPeters_RealUser-35s-4x5_CantBelieveQuiz,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849679741770400.00,BRANDING-TEST-3 TS_Video_Homepage_Branded_NA_TS14x1158x3-VideoTSJ1730VAxUGCxGregAllenPeters_RealUser-35s-4x5_CantBelieveQuiz,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849506599690400.00,BRANDING-TEST-6 TS_Video_Homepage_Branded_NA_TS14x1156x6-VideoTSJ1726VCxUGCx40KSelfie1to1Refresh-56s-4x5_CantBelieveQuiz,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Both Appeals,Social,Positive,"Joy, Surprise"
23849506491820400.00,BRANDING-TEST-4 TS_Video_Homepage_Branded_NA_TS14x1152x6-VideoTSJ1690VCxINFxWorkoutFoodCompRefresh-57s-4x5_CantBelieveQuiz,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849506491800400.00,BRANDING-TEST-4 TS_Video_Homepage_Branded_NA_TS14x1152x4-VideoTSJ1690VAxINFxWorkoutFoodCompRefresh-57s-4x5_CantBelieveQuiz,CLICK_ME,0,HQ,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849506491540400.00,BRANDING-TEST-3 TS_Video_Homepage_Branded_NA_TS14x1158x3-VideoTSJ1730VAxUGCxGregAllenPeters_RealUser-35s-4x5_CantBelieveQuiz,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849679741790400.00,BRANDING-TEST-3 TS_Video_Homepage_Branded_NA_TS14x1158x4-VideoTSJ1730VBxUGCxGregAllenPeters_RealUser-35s-4x5_CantBelieveQuiz,LEARN_MORE,Yes,HQ,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849506491620400.00,BRANDING-TEST-1 TS_Video_Homepage_Branded_NA_TS14x1153x4-VideoTSJ1694VBxTSCxChristyQuoteRefresh2021-40s-4x5_CantBelieveQuiz,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,Social,Positive,"Joy, Surprise"
23849679702250400.00,BRANDING-TEST-1 TS_Video_Homepage_Branded_NA_TS14x1153x4-VideoTSJ1694VBxTSCxChristyQuoteRefresh2021-40s-4x5_CantBelieveQuiz,LEARN_MORE,Yes,HQ,Broad,Prospecting,Single,Rational,Social,Positive,"Joy, Surprise"
23849503964650400.00,TS_Video_Homepage_Branded_NA_TS14x1132x1-VideoTSJ1674V2BxTSCxCliffRunningRefresh_NewFootageB2-55s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849503964660400.00,TS_Video_Homepage_Branded_NA_TS14x1132x3-VideoTSJ1674V2BxTSCxCliffRunningRefresh_NewFootageB2-55s-4x5_CanThisQuiz?,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849506491680400.00,BRANDING-TEST-5 TS_Video_Homepage_Branded_NA_TS14x1159x4-VideoTSJ1734VAxTSCxChristyQuote2021to1TestBrand-25s-4x5_CantBelieveQuiz,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23849506599700400.00,BRANDING-TEST-6 TS_Video_Homepage_Branded_NA_TS14x1156x5-VideoTSJ1726VBxUGCx40KSelfie1to1Refresh-56s-4x5_CantBelieveQuiz,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Both Appeals,Social,Positive,"Joy, Surprise"
23849506491700400.00,BRANDING-TEST-4 TS_Video_Homepage_Branded_NA_TS14x1152x5-VideoTSJ1690VBxINFxWorkoutFoodCompRefresh-57s-4x5_CantBelieveQuiz,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849679702240400.00,BRANDING-TEST-1 TS_Video_Homepage_Branded_NA_TS14x1153x3-VideoTSJ1694VAxTSCxChristyQuoteRefresh2021-40s-4x5_CantBelieveQuiz,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849525166350400.00,TS_Video_Homepage_Branded_NA_TS14x1174x2-VideoTSJ1741V2BxTSCxMoreB2-41s-4x5_FriesAndFreeQuiz,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849523318070400.00,TS_Video_Homepage_Branded_NA_TS27x050x2-VideoTSJ1651V2AxINFxScienceFixB2-51s-4x5_Don'tBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,"Expert, Social",Positive,"Joy, Surprise "
23849397630070400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1124x5-VideoTSJ1675V2ExTSCxFoodInContextOpenersB2-54s-4x5_Don'tBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849397630090400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1124x1-VideoTSJ1675V2AxTSCxFoodInContextOpenersB2-72s-4x5_Don'tBelieve,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849635279490400.00,TS_Video_Homepage_Branded_NA_TS14x1199x2-VideoTSJ1749v1DxINFxSimpleTipsAspectRatio-61s-MultiAspect_User,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,"Joy, Surprise"
23850251697100400.00,TS_Video_Homepage_Branded_NA_TS14x1267x6-VideoTSJ1799V1FxINFxWorkoutVibez-69s-4x5_User,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23850251662010400.00,TS_Video_Homepage_Branded_NA_TS14x1260x3-VideoTSJ1666V1CR1SS2xUGCxMariaWise-78s-4x5_Familychanges,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23850251697110400.00,TS_Video_Homepage_Branded_NA_TS14x1267x7-VideoTSJ1799V1GxINFxWorkoutVibez-62s-4x5_User,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23850251697120400.00,TS_Video_Homepage_Branded_NA_TS14x1267x7-VideoTSJ1799V1GxINFxWorkoutVibez-62s-4x5_Familychanges,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23850380504350400.00,TS_Video_Homepage_Branded_NA_TS14x1267x7-VideoTSJ1799V1GxINFxWorkoutVibez-62s-4x5_MTO_CA-TS_CT-Video_AI-TS_IT-Vid>61s_IM-NA_LP-Exs01_Category-Branded_VP-Proven/Credible/Trusted/Science_MT-Results_String-x_PollCopy-NA_TextOverlay-Agame-ChangingWayToLoseTheWeightAndKeepItOff_CTA-TakeQuiz_Freeform-x,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23850087643210400.00,tesla_NAV_Courtney_15_4x5_Captions_Iteration_Opening,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23850197539630400.00,TS_Video_Homepage_Branded_NA_TS14x1261x5-VideoTSJ1635V1ER2SS2xUGCxRhondaDaniels-92s-4x5_FreeQuiz,LEARN_MORE,0,Tubescience,Site Visitor,Retargeting,Single,Both Appeals,Social,Positive,Joy
23850288220570400.00,TS_Video_Homepage_Branded__TS14x1321.6-VideoTSJ1824v1FxTSCxKaChavaAdapt-36s-4x5_FamilyChanges,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23850287919290400.00,TS14x1318.1-VideoTSJ1852v1dxINFxExerciseAgain-65s-4x5_Familychanges_CA-TS_CT-Video_AI-TS_IT-Vid>61s_IM-NA_LP-Exs01_Category-Branded_VP-Lifestyle Fit/Flexibility_MT-Results_String-x_PollCopy-NA_TextOverlay-Agame-ChangingWayToLoseTheWeightAndKeepItOff_CTA-TakeQuiz_Freeform-x,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849548820000400.00,TS_Video_Homepage_Branded_NA_TS14x1146x6-VideoTSJ1723v1FxINFxNewFoodSwapsAgainB1-61s-4x5_CanThisQuiz?,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,"Joy, Surprise"
23849548820020400.00,TS_Video_Homepage_Branded_NA_TS14x1146x6-VideoTSJ1723v1FxINFxNewFoodSwapsAgainB1-61s-4x5_EmojiList,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,"Joy, Surprise"
23849548820010400.00,TS_Video_Homepage_Branded_NA_TS14x1146x6-VideoTSJ1723v1FxINFxNewFoodSwapsAgainB1-61s-4x5_User,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,"Joy, Surprise"
23849575012490400.00,BRANDING-TEST-8 TS_Video_Homepage_Branded_NA_TS14x1155x1-VideoTSJ1720V2AxUGCxJeremyReorder-58s-4x5_FreeQuiz,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23850062345270400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1250x1-VideoTSJ1773V1AxINFxUnhealthyDiet-87s-4x5_User,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23850062345260400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1250x1-VideoTSJ1773V1AxINFxUnhealthyDiet-87s-4x5_Don'tBelieve?,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23850062345280400.00,TS_Video_Homepage_Branded_DietAverse_TS14x1250x1-VideoTSJ1773V1AxINFxUnhealthyDiet-87s-4x5_Familychanges,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23850288220520400.00,TS_Video_Homepage_Branded__TS14x1321.3-VideoTSJ1824v1CxTSCxKaChavaAdapt-43s-4x5_FamilyChanges,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23844361167290400.00,TS16.117.2 target_US  VideoTSJ808v2_MesmerizeSwimlanes-W185-E115-E196 copy_James headline_14days lp_health-weight,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Rational,Social,Neutral,0
23845009945040400.00,TS16.135.1 target_US VideoTSJ854_V1T1_HateKetoMale2-W185-E115 copy_James headline_tesla-is lp_health-weight,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Rational,Social,Neutral,0
23844361167300400.00,TS16.117.1 target_US  VideoTSJ808v1_MesmerizeSwimlanes-W185-E115-E196 copy_James headline_14days lp_health-weight,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Rational,Social,Neutral,0
23849156242170400.00,1_Thm_Other Con_Nutrition_Fitness Style_Other Form_Video Vis_V1 Copy_FitnessIsFaster 4.mp4,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,No Emotions,0
23849152242920400.00,1_Thm_Other Con_Nutrition_Fitness Style_Other Form_Video Vis_V1 Copy_FitnessIsFaster 4.mp4,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,No Emotions,0
23849152242970400.00,3_Thm_Other Con_Nutrition_Fitness Style_Other Form_Video Vis_V3 Copy_CrushYourGoalWeight.mp4,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,No Emotions,"Joy, Surprise"
23849156242150400.00,3_Thm_Other Con_Nutrition_Fitness Style_Other Form_Video Vis_V3 Copy_CrushYourGoalWeight.mp4,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,No Emotions,0
23849156242120400.00,4_Thm_Other Con_Nutrition_Fitness Style_Other Form_Video Vis_V5 Copy_YourBestFitness.mp4,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,No Emotions,0
23849152242980400.00,4_Thm_Other Con_Nutrition_Fitness Style_Other Form_Video Vis_V5 Copy_YourBestFitness.mp4,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,No Emotions,0
23849152242910400.00,5_Thm_Other Con_Nutrition_Fitness Style_Other Form_Video Vis_V6 Copy_PeakPerformance.mp4,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Rational,None,No Emotions,0
23847530368190400.00,TS14.635b.2 target_US VideoTSJ100V2CxTSCxFacelessB2-30s-4x5 copy_Nichole headline_keep-off lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,"Joy, Love"
23847530337790400.00,TS14.635b.4 target_US VideoTSJ100V2CxTSCxFacelessB2-30s-4x5 copy_Nichole headline_psych lp_health-weight trialinvid_no,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,"Joy, Love"
23847630876740400.00,TS16.294b.1 target_US VideoTSJ146V7xUGCxJeremyDickeyMale-71s-4x5 copy_psych headline_tesla-is lp_health-weight trialinvid_no_type:video,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847640454420400.00,TS14.670b.1 target_US VideoTSJ146V7xUGCxJeremyDickeyFemale-71s-4x5 copy_Jeremy headline_psych lp_health-weight trialinvid_no_type:video,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847640454290400.00,TS14.670b.1 target_US VideoTSJ146V7xUGCxJeremyDickeyFemale-71s-4x5 copy_Jeremy headline_psych lp_health-weight trialinvid_no_type:video,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847640454390400.00,TS14.670b.1 target_US VideoTSJ146V7xUGCxJeremyDickeyFemale-71s-4x5 copy_Jeremy headline_psych lp_health-weight trialinvid_no_type:video,LEARN_MORE,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,Social,Positive,Joy
